,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Accuracy(Knn),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM),Train-Time(Knn)
777,0.9230769230769231,0.04728126525878906,0.8881118881118881,0.0,0.9440559440559441,0.9230769230769231,0.17233562469482422,0.9230769230769231,0.0,0.9300699300699301,2.0752270221710205,0.0
778,0.9440559440559441,0.04726290702819824,0.951048951048951,0.0,0.958041958041958,0.9440559440559441,0.17232775688171387,0.9440559440559441,0.0,0.958041958041958,0.7369227409362793,0.0
779,0.9440559440559441,0.04688906669616699,0.9370629370629371,0.0,0.965034965034965,0.9370629370629371,0.18836045265197754,0.9370629370629371,0.014012575149536133,0.9370629370629371,1.1605041027069092,0.0
780,0.951048951048951,0.04726004600524902,0.951048951048951,0.015633344650268555,0.986013986013986,0.965034965034965,0.1723616123199463,0.965034965034965,0.0,0.9790209790209791,0.7079830169677734,0.0
781,0.9440559440559441,0.031261444091796875,0.8881118881118881,0.01563119888305664,0.9230769230769231,0.916083916083916,0.15709638595581055,0.916083916083916,0.0,0.9440559440559441,1.030036211013794,0.015630483627319336
782,0.9440559440559441,0.031647682189941406,0.9370629370629371,0.0,0.958041958041958,0.9230769230769231,0.15670490264892578,0.9230769230769231,0.0,0.951048951048951,0.7633895874023438,0.0
783,0.9370629370629371,0.055181264877319336,0.9300699300699301,0.0,0.965034965034965,0.9300699300699301,0.20048117637634277,0.9300699300699301,0.0010004043579101562,0.965034965034965,0.5763607025146484,0.0
784,0.9440559440559441,0.04689216613769531,0.9090909090909091,0.0,0.986013986013986,0.9440559440559441,0.15709280967712402,0.9440559440559441,0.0,0.9440559440559441,0.6130990982055664,0.0
785,0.9300699300699301,0.04688858985900879,0.9230769230769231,0.0,0.965034965034965,0.951048951048951,0.18834757804870605,0.951048951048951,0.0,0.965034965034965,0.6145763397216797,0.0
786,0.9440559440559441,0.04327702522277832,0.9230769230769231,0.0,0.965034965034965,0.9790209790209791,0.17271637916564941,0.9790209790209791,0.0,0.972027972027972,0.4430882930755615,0.0
787,0.9230769230769231,0.0472719669342041,0.8951048951048951,0.0,0.9300699300699301,0.9300699300699301,0.15671539306640625,0.9300699300699301,0.0,0.9440559440559441,0.5501222610473633,0.0
788,0.9370629370629371,0.031260013580322266,0.8951048951048951,0.019640445709228516,0.958041958041958,0.9300699300699301,0.15307998657226562,0.9300699300699301,0.0,0.951048951048951,1.5691502094268799,0.015628814697265625
789,0.916083916083916,0.03126072883605957,0.9300699300699301,0.015632152557373047,0.951048951048951,0.9370629370629371,0.16872000694274902,0.9370629370629371,0.0,0.9300699300699301,1.4783151149749756,0.0
790,0.916083916083916,0.047284841537475586,0.916083916083916,0.0,0.9370629370629371,0.9300699300699301,0.24325871467590332,0.9300699300699301,0.0,0.9440559440559441,1.2314529418945312,0.0
791,0.9790209790209791,0.03828287124633789,0.9230769230769231,0.0,0.958041958041958,0.965034965034965,0.17278003692626953,0.965034965034965,0.0,0.993006993006993,1.3600356578826904,0.016104459762573242
792,0.951048951048951,0.031154155731201172,0.9020979020979021,0.015634775161743164,0.965034965034965,0.958041958041958,0.1702120304107666,0.958041958041958,0.0,0.958041958041958,1.2701945304870605,0.0
793,0.9300699300699301,0.047281503677368164,0.9440559440559441,0.0,0.951048951048951,0.9370629370629371,0.17233014106750488,0.9370629370629371,0.0,0.9300699300699301,1.2030198574066162,0.0
794,0.958041958041958,0.06252336502075195,0.9020979020979021,0.0,0.951048951048951,0.958041958041958,0.18834710121154785,0.958041958041958,0.0,0.951048951048951,0.7744405269622803,0.0
795,0.916083916083916,0.031258344650268555,0.8881118881118881,0.015631914138793945,0.972027972027972,0.9440559440559441,0.17271995544433594,0.9440559440559441,0.0010035037994384766,0.9370629370629371,0.971421480178833,0.01562976837158203
796,0.9230769230769231,0.0316472053527832,0.9020979020979021,0.0,0.9370629370629371,0.9370629370629371,0.19147443771362305,0.9370629370629371,0.012510061264038086,0.9370629370629371,0.7935528755187988,0.0
797,0.8951048951048951,0.046891212463378906,0.9440559440559441,0.0,0.9440559440559441,0.9300699300699301,0.15709424018859863,0.9300699300699301,0.0,0.9370629370629371,0.37569284439086914,0.0
798,0.972027972027972,0.04689335823059082,0.8881118881118881,0.0,0.951048951048951,0.9300699300699301,0.2132115364074707,0.9300699300699301,0.0010006427764892578,0.9790209790209791,0.9989490509033203,0.0
799,0.972027972027972,0.047284841537475586,0.951048951048951,0.0,0.972027972027972,0.951048951048951,0.17272615432739258,0.951048951048951,0.0,0.958041958041958,1.4870471954345703,0.0
